DOI,Título,Autores,Año,Citas,Revista
10.55730/1300-0632.3992,A Multistep Fusion Matcher Approach for Large Scale Latent Fingerprint/Palmprint Recognition,İSMAİL KILINÇ and YUSUF OĞUZHAN ARTAN and EMRE BAŞESKİ,2023,0,Turkish Journal of Electrical Engineering and Computer Sciences
10.3906/elk-1501-110,Development of derivation of inverse Jacobian matrices for 195 6-DOF GSP mechanisms,Metin TOZ and Serdar KÜÇÜK,2016,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1212-136,Forecasting the day-ahead price in electricity balancing and settlement market of Turkey by using artificial neural networks,Mehmet Ali KÖLMEK and İsa NAVRUZ,2015,25,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1308-188,Behavior-based detection of application layer distributed denial of service attacks during flash events,Renukadevi SARAVANAN and Saraswathi SHANMUGANATHAN and Yogesh PALANICHAMY,2016,27,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1301-90,Control of oxygen excess ratio in a PEM fuel cell system using high-order sliding-mode controller and observer,Seyed Mehdi RAKHTALA and Abolfazl Ranjbar NOEI and Reza GHADERI and Elio USAI,2015,17,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1210-147,A hierarchic approach based on swarm intelligence to solve the traveling salesman problem,Mesut GÜNDÜZ and Mustafa Servet KIRAN and Eren ÖZCEYLAN,2015,65,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1010-869,K-means algorithm with a novel distance measure,Shadi I. ABUDALFA and Mohammad MIKKI,2013,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1707-95,Electrostatic discharge currents and their derivatives' approximation by piecewise power-exponential functions,VESNA JAVOR and KARL LUNDENGARD and MILICA RANCIC and SERGEI SILVESTROV,2018,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1211-59,"Optimization of electrical power transmission lines' routing using AHP, fuzzy AHP, and GIS",Hasan EROĞLU and Musa AYDIN,2015,16,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1202-71,A combined protective scheme for fault classification and identification of faulty section in series compensated transmission lines,Resul ÇÖTELİ,2013,15,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1602-159,Techno-economic analysis using different types of hybrid energy generation for desert safari camps in UAE,Ali Saleh AZIZ,2017,20,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1606-343,Using the variable width in a planar inductor on Kapton for optimizing its performance,Hayet KHARBOUCH and Azzedine HAMID and Thierry LEBEY and Vincent BLEY and Léon HAVEZ and Celine COMBETTE,2017,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1612-279,Proposing a new clustering method to detect phishing websites,Morteza ARAB and Mohammad Karim SOHRABI,2017,14,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1312-150,An efficient hybrid eye detection method,Mingxin YU and Yingzi LIN and Xiangzhou WANG,2016,6,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1504-234,DTreeSim: A new approach to compute decision tree similarity using re-mining,Gözde BAKIRLI and Derya BİRANT,2017,11,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1606-160,Feedback delay compensation of a visual servoing system using a piecewise continuous and current estimator-based observer,Abdeldafia MOHAMMED and Haoping WANG and Yang TIAN,2017,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1409-14,Stability criterion for uncertain 2-$D$ discrete systems with interval-like time-varying delay employing quantization/overflow nonlinearities,Siva Kumar TADEPALLI and Venkata Krishna Rao KANDANVLI and Haranath KAR,2016,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1208-50,"MRAS-based sensorless speed backstepping control for induction machine, using a flux sliding mode observer",Mohamed MOUTCHOU and Ahmed ABBOU and Hassan MAHMOUDI,2015,8,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1306-96,RFID card security for public transportation applications based on a novel neural network analysis of cardholder behavior characteristics,Gürsel DÜZENLİ,2015,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1212-145,A mobile and web application-based recommendation system using color quantization and collaborative filtering,Fidan KAYA and Gürel YILDIZ and Adnan KAVAK,2015,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1211-81,Novel congestion control algorithms for a class of delayed networks,Shoorangiz SHAMS SHAMSABAD FARAHANI and Mohammad Reza JAHED-MOTLAGH and Mohammad Ali NEKOUI,2015,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1212-148,Continuous-time Hopfield neural network-based optimized solution to 2-channel allocation problem,Zekeriya UYKAN,2015,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1212-37,Energy management of solar car in circuit race,Erkan ATMACA,2015,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1306-217,A GIS-based novel active monitoring system for fiber networks,Özer Koray AKDEMİR and Taner DURSUN and Sadık ARSLAN and Recep BENZER and Muhammet Ali AKCAYOL,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1307-127,New metrics for clustering of identical products over imperfect data,Zeki YETGİN and Furkan GÖZÜKARA,2015,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1312-250,Performance evaluation of a new efficient H.264 intraprediction scheme,Sara HAMDY and Mostafa IBRAHIM and Mohamed OSMAN,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1402-15,Optimal integration of hybrid (wind--solar) system with diesel power plant \newline using HOMER,Muhammad Noman SIDDIQUE and Aftab AHMAD and Muhammad Kashif NAWAZ and Syed Basit Ali BUKHARI,2015,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1304-248,Behavior learning of a memristor-based chaotic circuit by extreme learning machines,Ayşegül UÇAR and Emrehan YAVŞAN,2016,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1307-9,A new method for segmentation of microscopic images on activated sludge,Halime BOZTOPRAK and Yüksel ÖZBAY,2015,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1410-107,Fuzzy based design of digital IIR filter using ETLBO,Damanpreet SINGH and Jaspreet Singh DHILLON,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1407-178,A new compression algorithm for fast text search,Aydın CARUS and Altan MESUT,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1404-228,An economic and environmental analysis of biomass-solar hybrid system for the textile industry in India,Mahadevan MAHALAKSHMI and Salai LATHA,2015,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1404-267,Ray tracing for optimization of compound parabolic concentrators for solar collectors of enclosed design,Vladimir YURCHENKO and Eduard YURCHENKO and Mehmet ÇİYDEM and Onat TOTUK,2015,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1311-54,A new security relation between information rate and state size of a keystream generator,Orhun KARA and İmran ERGÜLER and Emin ANARIM,2016,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1312-141,Ship-radiated noise feature extraction using multiple kernel graph embedding and auditory model,Xinzhou XU and Xinwei LUO and Chen WU and Li ZHAO,2016,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1402-92,Name spell-check framework for social networks,Burak YILDIZ and Fatih EMEKCİ,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1402-120,A novel control method for a VSC-HVDC system in a grid-connected wind farm,Yingpei LIU and Ran LI,2015,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1401-261,Automatic detection of coronary artery disease using registration of ultrasound images of the heart (echocardiography),Seyed Mohammad ALAVI and Pedram MASAELI,2016,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1309-95,Optimization with genetic algorithm of temperature-dependent fiber length of L-band EDFA gain,Murat YÜCEL and Damt ADNAN MUSTAFA MUSTAFA,2016,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1310-50,"Upper limb rehabilitation robot for physical therapy: design, control, and testing",Erhan AKDOĞAN,2016,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1304-79,A classification of semantic conflicts in heterogeneous Web services at message level,Ibrahim Ahmed AL-BALTAH and Abdul Azim Abdul GHANI and Wan Nurhayati Wan AB RAHMAN and Rodziah ATAN,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1509-51,Neville interpolation-based normal estimation,Buse Melis ÖZYILDIRIM and Ulus ÇEVİK,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1403-173,Automated separation of gray and white matter in brain MRIs by fastened segments of geodesic contours,Ali İSKURT,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1312-198,An adaptive fuzzy PI controlled bus quantity enhancer for wave energy systems,Emre ÖZKOP and Adel Mahmoud SHARAF and İsmail Hakkı ALTAŞ,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1310-28,Design and analysis of a novel UWB bandpass filter using 3-D EM simulation-based neural network model with HSA,Salih DEMİREL and Cafer UYANIK,2016,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1302-80,Central coordination relay for distribution systems with distributed generation,Fatih Mehmet NOROĞLU and Ayşen Basa ARSOY,2015,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1511-225,Optimal determination of island boundaries besides the optimal placement of D-STATCOM devices and DG units,Sadeq RABIE and Hossein AFRAKHTE,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1406-178,Push-pull cache consistency mechanism for cooperative caching in mobile ad hoc environments,Lilly Sheeba SELVIN and Yogesh PALANICHAMY,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1406-198,A generalized algorithm for space vector modulation in multilevel inverters,Erkan MEŞE,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1310-102,Optimal digital control of a three-phase four-leg voltage source inverter,Ayhan ÖZDEMİR and Zekiye ERDEM,2016,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1402-260,Vehicle localization systems: towards low-cost architectures,Samir SAKHI and Abdelhafid ELOUARDI and Samir BOUAZIZ and Mahmoud BELHOCINE,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1406-161,"Process time and MPPT performance analysis of CF, LUT, and ANN control methods for a PMSG-based wind energy generation system",Abdulhakim KARAKAYA and Ercüment KARAKAŞ,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1311-128,Scalable sentiment analytics,Aslan BAKİROV and Kevser Nur ÇOĞALMIŞ and Ahmet BULUT,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1411-198,The impact of disabling suspicious node communications on network lifetime in wireless ad hoc sensor networks,Zeydin PALA and Nihat İNANÇ,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1404-511,Assessment of the maximum loadability point of a power system after third zone of distance relay corrective actions,Zahra MORAVEJ and Sajad BAGHERI,2016,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1304-213,Lifetime maximization of wireless sensor networks using particle swarm optimization,Aleem Kabeer MIR and Muhammad ZUBAIR and Ijaz Mansoor QURESHI,2016,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1608-285,Energy and area spectral efficiency trade-off for MC-CDMA with carrier frequency offset,Junaid AHMED and Moazzam Islam TIWANA and Omar AHMAD and Sarmad SOHAIB,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1603-174,Minimizing reverse current flow due to distributed generation via optimal network reconfiguration,Jasrul Jamani JAMIAN and Muhammad Mohsin AMAN and Muhammad Ariff BAHARUDIN and Ahmad Safawi MOKHTAR and Mohd Noor ABDULLAH,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1410-189,Digital implementation of a constant frequency hysteresis controller for dual mode operation of an inverter acting as a PV-grid interface and STATCOM,Lenin PRAKASH and Arutchelvi MEENAKSHI SUNDARAM and Kalyanraj DURAIRAJ,2016,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1411-144,A model for flipping electrical engineering with e-learning using a multidimensional approach,Dursun AKASLAN and Effie Lai-Chong LAW,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1606-115,Adaptive joint block-weighted collaborative representation for facial expression recognition,Zhe SUN and Zhengping HU and Meng WANG and Shuhuan ZHAO,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1303-12,An improved security framework for Web service-based resources,Wenbin JIANG and Hui XU and Hao DONG and Hai JIN and Xiaofei LIAO,2016,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1512-176,Nonlinear model predictive control based on fuzzy wavelet neural network and chaos optimization,Mehrnoush DAVANIPOUR and Hanieh ASADIPOOYA,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1405-102,Quantitative risk associated with intermittent wind generation,Mohamed SHAABAN and Mohd. Dzulhafizi USMAN,2016,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1502-230,Keyframe-based video mosaicing for historical Ottoman documents,Ediz ŞAYKOL,2016,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1611-257,Designing a regulatory framework for efficient integration of distributed generation technologies,Mohammad JOOSHAKI and Ali ABBASPOUR and Mahmud FOTUHI-FIRUZABAD and Moein MOEINI-AGHTAIE,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1411-118,Fuzzy PSO-based algorithm for controlling base station movements in a wireless sensor network,Moosa AYATI and Mahdi PASHA-ZANOUSI,2016,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1603-198,Design of a self-starting hybrid permanent magnet hysteresis synchronous motor connected directly to the grid,Mehmet GEDİKPINAR and Ömür ATDOĞMUŞ,2017,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1411-129,An optimized buffer insertion algorithm with delay-power constraints for VLSI layouts,Chessda UTTRAPHAN and Nasir SHAIKH-HUSIN and Mohamed KHALIL-HANI,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1604-149,Constrained control allocation for nonlinear systems with actuator failures or faults,Saman EBRAHIMI BOUKANI and Mohammad Javad KHOSROWJERDI and Roya AMJADIFARD,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1503-167,A comparative analysis of classification methods for hyperspectral images generated with conventional dimension reduction methods,Ozan ARSLAN and Özer AKYÜREK and Şinasi KAYA,2017,5,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1505-260,A multifunctional DSTATCOM for power quality improvement,Mohammad MAHDIANPOOR and Arash KIYOUMARSI and Mohammad ATAEI and Rahmat Allah HOOSHMAND and Houshang KARIMI,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1611-39,Automated module for characterization of reference standards of capacitance by impedance-matrix method,Satish SINGH and Thomas JOHN,2017,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1609-129,New approach to design a compact triband bandpass filter using a multilayer structure,Sohrab MAJIDIFAR and Mohsen HAYATI,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1512-28,Electrical design and testing of a 500 kW doubly fed induction generator for wind power applications,Cenk ULU and Güven KÖMÜRGÖZ,2017,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1507-1,Modeling lattice-matched InP-based multijunction solar cells,Tuğba Selcen NAVRUZ,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1606-215,An alternative approach to the design of multiple beam constrained lens antennas,Rasime UYGUROĞLU and Abdullah Yücel ÖZTOPRAK,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1510-37,A new segmentation method of cerebral MRI images based on the fuzzy c-means algorithm,Mohamed Zaki ABDERREZAK and Mouatez Billah CHIBANE and Karim MANSOUR,2017,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1706-124,Model reduction of discrete-time systems in limited intervals,Umair ZULFIQAR and Muwahida LIAQUAT,2018,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1311-7,An efficient hybrid data gathering algorithm based on multihop and mobile elements in WSNs,Mukhtar GHALEB and Shamala SUBRAMANIAM and Mohamed OTHMAN and Zuriati ZUKARNAIN,2017,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1610-116,Broadband high power stripline compact multisection coupled-line coupler for VHF and UHF applications,Mehdi TAHERKHANI and Arash AHMADI,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1501-112,Implementation of a personal area network for secure routing in MANETs by using low-cost hardware,Himadri Nath SAHA and Rohit SINGH and Debika BHATTACHARYYA and Pranab Kumar BANERJEE,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1406-1,Unknown input observer based on LMI for robust generation residuals,Souad TAHRAOUI and Abdelmadjid MEGHABBAR and Djamila BOUBEKEUR,2017,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1603-261,Robust local parameter estimator based on least absolute value estimator,Volkan ÖZDEMİR and Murat GÖL,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1406-75,SOTARM: Size of transaction-based association rule mining algorithm,Asha PANDIAN and Jebarajan THAVEETHU,2017,7,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1412-119,Improving the incremental conductance algorithm for two-stage grid-connected photovoltaic systems,Mehmet Ali ÖZÇELİK and Ahmet Serdar YILMAZ,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1604-437,Extraction of geometric and prosodic features from human-gait-speech data for behavioral pattern detection: Part I,Raj Kumar PATRA and Tilendra Shishir SINHA and Ravi Prakash DUBEY,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1605-216,Unsupervised learning of allomorphs in Turkish,Burcu CAN,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1706-288,High-power density switched reluctance machine development for high-speed spindle applications,,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1602-316,Modified control of the matrix converter-based drive for voltage sag impact reduction,Gytis PETRAUSKAS and Gytis SVINKUNAS,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1603-159,Analysis and design of grid-connected 3-phase 3-level AT-NPC inverter for low-voltage applications,Emre AVCI and Mehmet UÇAR,2017,12,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1708-179,Wide bandwidth CMOS four-quadrant mixed mode analogue multiplier using a second generation current conveyor circuit,THOURAYA ETTAGHZOUTI and NEJIB HASSEN and KARIMA GARRADHI and KAMEL BESBES,2018,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1707-239,The application of analytical mechanics in a multimachine power system,,2018,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1705-215,Signal processing in recursive rejection filters in the transient mode,Dmitrii POPOV and Sergey SMOLSKIY,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1703-26,Analyzing methods of network topologies based on chordal rings,,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1710-118,Modeling of realistic heart electrical excitation based on DTI scans and modi ed reaction diffusion equation,,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1512-245,Composite vector quantization for optimizing antenna locations,,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1505-241,Image compression algorithm with reduced blocking artifacts,Kritika MITTAL and Kulbir SINGH and Neeru JINDAL,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1601-111,Load shedding scheme based on frequency and voltage stability for an islanding operation of a distribution network connected to mini-hydro generation,Norazliani Md SAPARI and Hazlie MOKHLIS and Javed AHMED LAGHARI and Halim ABU BAKAR and Hasmaini MOHAMAD and Mohd Rohaimi MOHD DAHALAN,2017,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1707-99,Improvement of air pollution prediction in a smart city and its correlation with weather conditions using metrological big data,,2018,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1710-97,A new inset-fed UWB printed antenna with triple 3.5/5.5/7.5-GHz band-notched characteristics,,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1706-60,"Optimum, projected, and regularized extreme learning machine methods with singular value decomposition and L 2 -Tikhonov regularization",Mohanad Abd SHEHAB and Nihan KAHRAMAN,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1709-256,Frequency equivalent circuits for the on and off state of an optically triggered switch based on a PIN photodiode,,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1710-169,A new method for detecting jittered PRI in histogram-based methods,,2018,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1511-266,An ultrafast all-optical switch based on a nonlinear photonic crystal waveguide using single crystal p-toluene sulfonate,Mahdi TAHERI and Masood OMOOMI,2017,4,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1710-45,A model of QoS differentiation burst assembly with padding for improving the performance of OBS networks,Viet Minh Nhat VO and Van Hoa LE and Hoang Son NGUYEN and Manh Thanh LE,2018,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1610-271,Disk scheduling with shortest cumulative access time first algorithms,Nail AKAR and Çağlar TUNÇ and Mark GAERTNER and Fatih ERDEN,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1612-122,Path planning and energy flow control of wireless power transfer for sensor nodes in wireless sensor networks,Chenyang XIA and Yang ZHANG and Yuling LIU and Kezhang LIN and Jun CHEN,2018,5,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1804-116,Feature selection algorithm for no-reference image quality assessment using natural scene statistics,Imran Fareed NIZAMI and Muhammad MAJID and Khawar KHURSHID,2018,2,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1802-55,Secure access control in multidomain environments and formal analysis of model specifications,Fatemeh NAZERIAN and Homayun MOTAMENI and Hossein NEMATZADEH,2018,3,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1609-258,Neoteric chaff generation method of fingerprint fuzzy vault,Nancy SINGLA and Sanjeev SOFAT and Manvjeet KAUR,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1606-164,The reduction of semiconductor devices in a flying capacitor-based multilevel converter for use as an SSSC,Mana ROKHAFROOZ and Ali MOSALLANEJAD,2017,0,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
10.3906/elk-1603-282,A meander coupled line wideband power divider with open stubs andDGS for mobile application,Sivaprakash SOMALINGA CHANDRASEKARAN and Sivanantha Raja AVANINATHAN and Pavithra MURUGESAN,2017,1,TURKISH JOURNAL OF ELECTRICAL ENGINEERING &amp; COMPUTER SCIENCES
