DOI,Título,Autores,Año,Citas,Revista
10.3233/jifs-189623,Abnormally high water temperature prediction using LSTM deep learning model,Hey-Min Choi and Min-Kyu Kim and Hyun Yang,2021,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-18379,Fully fuzzy inventory model with price-dependent demand and time varying holding cost under fuzzy decision variables,Totan Garai and Dipankar Chakraborty and Tapan Kumar Roy,2019,19,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-151934,Stratified simplex method for solving fuzzy multi-objective linear programming problem,Qiu-mei Liu and Fu-Gui Shi,2015,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-201859,Hesitant fuzzy multi-attribute group decision making method based on weighted power operators in social network and their application,Huiping Chen,2021,5,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169222,Predicting cancer subtypes from microarray data using semi-supervised fuzzy C-means algorithm,P.S. Deepthi and Sabu M. Thampi,2017,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169995,Smartphone based context-aware driver behavior classification using dynamic bayesian network,Rishu Chhabra and C. Rama Krishna and Seema Verma,2019,10,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189867,An intelligent approach for automated argument based legal text recognition and summarization using machine learning,Riya Sil and n.m. Alpana and Abhishek Roy and Mili Dasmahapatra and Debojit Dhali,2021,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-190137,BCH Codes with computational approach and its applications in image encryption,Muhammad Asif and Tariq Shah,2019,13,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-224141,Pythagorean Fuzzy Sets-based VIKOR and TOPSIS-based multi-criteria decision-making model for mitigating resource deletion attacks in WSNs,S. Madhavi and N.C. Santhosh and S. Rajkumar and R. Praveen,2023,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-190095,An efficient energy consumption and user comfort maximization methodology based on learning to optimization and learning to control algorithms,Muhammad Fayaz and Israr Ullah and Abdul Salam Shah and DoHyuen Kim,2019,5,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-200682,A machine learning approach for socialbot targets detection on Twitter,Muhammad Abulaish and Mohd Fazil,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-219195,A novel integrated AHP and MULTIMOORA method with interval-valued spherical fuzzy sets and single-valued spherical fuzzy sets to prioritize financial ratios for financial accounting fraud detection,Serhan Hamal and Ozlem Senvar,2021,5,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-151889,An extended multiple attribute group decision-making TODIM method based on the neutrosophic numbers,Maocong Zhang and Peide Liu and Lanlan Shi,2016,26,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220503,Activity detection and counting people using Mask-RCNN with bidirectional ConvLSTM,Upendra Singh and Puja Gupta and Mukul Shukla,2022,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-230399,Prediction of biomedical signals using deep learning techniques,K. Kalaivani and Pravin R. Kshirsagarr and J. Sirisha Devi and Surekha Reddy Bandela and Ilhami Colak and J. Nageswara Rao and A. Rajaram,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-223819,Effective connectivity analysis of brain networks of mathematically gifted adolescents using transfer entropy,Yakun Zhu and Weiqiang Gong and Xuesong Lu and Haixian Wang,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179521,Fuzzy comprehensive evaluation of purchase intention of retailer private brands based on improved AHP method,Ziyan Tang,2020,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169843,A fuzzy convolutional neural network for text sentiment analysis,Tuan-Linh Nguyen and Swathi Kavuri and Minho Lee,2018,28,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169379,Evaluation and reliability analysis of network security risk factors based on D-S evidence theory,Jingjie Yu and Min Hu and Peng Wang,2018,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179089,Underwater salient object detection jointly using improved spectral residual and Fuzzy c-Means,Hui Feng and Xinghui Yin and Lizhong Xu and Guofang Lv and Qi Li and Lulu Wang,2019,5,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-200522,Shipyard location selection based on fuzzy AHP and TOPSIS,Abdullah Türk and Murat Özkök,2020,11,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179785,The evaluation to the social responsibility consciousness of the college students based on AHP-fuzzy model,Zhai Fei,2020,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-141519,Development of a fuzzy economic order quantity model for imperfect quality items using the learning effect on fuzzy parameters,Nima Kazemi and Ezutah Udoncy Olugu and Salwa Hanim Abdul-Rashid and Raja Ariffin Bin Raja Ghazilla,2015,31,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179991,Intelligent system for English translation using automated knowledge base,Shengqin Bi,2020,17,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179440,Segmentation of indoor customer paths using intuitionistic fuzzy clustering: Process mining visualization,Onur Dogan and Basar Oztaysi and Carlos Fernandez-Llatas,2020,12,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189352,Enterprise human resource management index based on fuzzy system,Chen Zhao and Ye Xue and Tong Niu,2021,9,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-202847,An evaluation study of rural scientific and technological talents based on TODIM method with hybrid indicator,Fubin Wang and Peide Liu and Peng Wang,2021,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-201726,Introduction of a new dataset and method for location predicting based on deep learning in wargame,Man Liu and Hongjun Zhang and Wenning Hao and Xiuli Qi and Kai Cheng and Dawei Jin and Xinliang Feng,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-223618,Linear feature projective geometric damped convolutional deep belief network for indoor floor planning,Venkateswari Pichaimani and Manjula Ramakrishama Kalava,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-222017,Research on Artificial Intelligence based Fruit Disease Identification System (AI-FDIS) with the Internet of Things (IoT),S.K. Kabilesh and D. Mohanapriya and P. Suseendhar and J. Indra and T. Gunasekar and N. Senthilvel,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-221756,Research on the influencing factors and formation mechanism of enterprises’ technological innovation failure based on grounded theory,Yang Zhang and Wentao Zhou and Lina Ma,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-221345,On solving fully intuitionistic fuzzy transportation problem via branch and bound technique,J. Jansi Rani and S. Dhanasekar and David Raj Micheal and A. Manivannan,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-221938,Randic and reciprocal randic spectral radii and energies of some graph operations,Ahmad Bilal and Muhammad Mobeen Munir,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-223095,Data-driven product ranking: A hybrid ranking approach,Ruijuan Geng and Ying Ji and Shaojian Qu and Zheng Wang,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-223443,Fault diagnosis of oil-immersed transformer based on MGTO-BSCN,Lingzhi Yi and Jiao Long and Jianxiong Huang and Xunjian Xu and Wenqing Feng and Haixiang She,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-212957,Breast cancer classification application based on QGA-SVM,Yumin Dong and Ziyi Li and Zhengquan Chen and Yuewen Xu and Yunan Zhang,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-222840,"Novel neural network architecture using sharpened cosine similarity for robust classification of Covid-19, pneumonia and tuberculosis diseases from X-rays",Elakkiya Balan and O. Saraniya,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220776,Model for evaluating the airline business operations capability based on 2TLPF-TOPSIS method and entropy weight,Yangjingyu Zhang and Qiang Cai and Guiwu Wei and Xudong Chen,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220924,Semi-supervised LDA pedestrian re-identification algorithm based on K-nearest neighbor resampling,Bin Li and Ying Tian and Xiaopeng Liu and Qinghua Yan and Zhigang Hu,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-201703,Uniform price-based framework for enhancing power quality and reliability of microgrids using Shapley-value incentive allocation method,Mohammad Hassan Nazari and Mehrdad Bagheri Sanjareh and Mohammad Bagher Moradi and Seyed Hossein Hosseinian,2021,13,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-130934,Model for software quality evaluation with hesitant fuzzy uncertain linguistic information,Qingxiang Li and Xiaofei Zhao and Guiwu Wei,2014,54,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179030,Word sense induction in bengali using parallel corpora and distributional semantics,Saptarshi Sengupta and Rajat Pandit and Parag Mitra and Sudip Kumar Naskar and Mohini Mohan Sardar,2019,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-224565,Deep learning based web service recommendation methods: A survey,Karima Mecheri and Sihem Klai and Labiba Souici-Meslati,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179924,Short-term forecasting method for dynamic traffic flow based on stochastic forest algorithm,Heniguli Wumaier and Jian Gao and Jin Zhou,2020,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-224600,Some modified picture fuzzy average aggregation operators with priority roles of stakeholders in implementation of education 4.0,Ayesha Razzaq and Muhammad Riaz,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-224059,Engine misfire fault diagnosis based on SC–ANFIS,Sheng Zhu and Min Keng Tan and Kit Guan Lim and Renee Ka Yin Chin and Bih Lii Chua and Kenneth Tze Kin Teo,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-16731,An approach to evaluating the knowledge innovation ability of new ventures based on knowledge management with fuzzy number intuitionistic fuzzy information,Wei Fan,2017,9,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-190055,Research on transfer learning algorithm based on support vector machine,Jingmei Li and Weifei Wu and Di Xue,2020,8,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-211126,Comparison of artificial intelligence techniques to failure prediction in contaminated insulators based on leakage current,Alessandro Medeiros and Andreza Sartori and Stéfano Frizzo Stefenon and Luiz Henrique Meyer and Ademir Nied,2022,13,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-212788,Long short-term memory stacking model to predict the number of cases and deaths caused by COVID-19,Filipe Fernandes and Stéfano Frizzo Stefenon and Laio Oriel Seman and Ademir Nied and Fernanda Cristina Silva Ferreira and Maria Cristina Mazzetti Subtil and Anne Carolina Rodrigues Klaar and Valderi Reis Quietinho Leithardt,2022,15,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220593,Unsymmetrical basic uncertain information with some decision-making methods,LeSheng Jin and Ronald R. Yager and Zhen-Song Chen and Mesiar Mesiar and Humberto Bustince,2022,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-182737,The exploration of fuzzy linguistic research: A scientometric review based on CiteSpace,Jin Chen and Sun Meng and Wei Zhou,2019,10,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-192086,A convolutional-LSTM model for nitrogen oxide emission forecasting in FCC unit,Beng Wu and Wei He and Jing Wang and Huaqing Liang and Chong Chen,2021,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-17968,An Unsupervised Cluster-wise Color Segmentation of Medical and Camera Images using Genetically improved Fuzzy-Markovian Decision Relational Model,Kishorjit Nongmeikapam and Wahengbam Kanan Kumar and Ranita Khumukcham and Aheibam Dinamani Singh,2018,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-120659,An evaluation of quality goals by using fuzzy AHP and fuzzy TOPSIS methodology,Danijela Tadic and Alev Taskin Gumus and Slavko Arsovski and Aleksandar Aleksic and Miladin Stefanovic,2013,41,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-219200,Multi-objective task scheduling in cloud computing environment by hybridized bat algorithm,Timea Bezdan and Miodrag Zivkovic and Nebojsa Bacanin and Ivana Strumberger and Eva Tuba and Milan Tuba,2021,25,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169775,A multi-stage hybrid artificial intelligence based optimal solution for energy storage integrated mixed generation unit commitment problem,Shubham Tiwari and Bharti Dwivedi and M.P. Dave,2018,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-222344,Evolutionary algorithms based on oversampling techniques for enhancing the imbalanced credit card fraud detection,Malak Jalwi Korkoman and Monir Abdullah,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-222923,The capacitated location problem of precast concrete component factory,Yanhu Han and Huimin Xin,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-223131,Data hiding steganography model based on hyper chaos 2D compressive sensing inhabited with manchester encoder/decoder using circular queue exploiting modification direction,K. Upendra Raju and N. Amutha Prabha,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-224290,Investigating the use of fuzzy logical data for evaluating the teaching quality of college teachers,Lin Liu and Lijun Yang,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-190551,Novel TOPSIS method for group decision-making based on hesitant m-polar fuzzy model,Muhammad Akram and Arooj Adeel,2019,19,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189173,An efficient algorithm to detect DDoS amplification attacks,Md Abdul Quadir and J. Christy Jackson and J. Prassanna and K. Sathyarajasekaran and K. Kumar and H. Sabireen and Shivam Ubarhande and V. Vijaya Kumar,2020,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-224260,Research on 3D reconstruction method of cattle face based on image,Zhi Weng and Dongchang He and Yan Zheng and Zhiqiang Zheng and Yong Zhang and Caili Gong,2023,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-120693,Application of the weakest t-norm (Tω) based vague lambda-tau methodology for reliability analysis of gas turbine system,Manjit Verma and Amit Kumar and Yaduvir Singh and Ajith Abraham,2013,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-152073,A new feature selection and hybrid forecast engine for day-ahead price forecasting of electricity markets,Abbas Rahimi Gollou and Noradin Ghadimi,2017,178,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179769,An evaluation method of PE classroom teaching quality in colleges and universities based on grey system theory,Yafeng Feng,2020,11,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189648,Analysis of the information management system in the manufacturing process of cigarette enterprises using fuzzy AHP,Song Gang and Wang Xiaoming and Wu Junfeng and Li Shufang and Liu Zhuowen and Xiaodong Wang,2021,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169429,Evaluating deep learning approaches to characterize and classify malicious URL’s,R. Vinayakumar and K.P. Soman and Prabaharan Poornachandran,2018,47,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-191690,Topic modeling in short-text using non-negative matrix factorization based on deep reinforcement learning,Zeinab Shahbazi and Yung-Cheol Byun,2020,10,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189290,Research on behavior recognition based on feature fusion of automatic coder and recurrent neural network,Bing Zheng and Dawei Yun and Yan Liang,2020,10,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189346,Artificial intelligence system based on the layout effect of both sides in volleyball matches,Kai Zhao and Wei Jiang and Xinlong Jin and Xuming Xiao,2021,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169263,Application of the firefly algorithm to the uncapacitated facility location problem,Kohei Tsuya and Mayumi Takaya and Akihiro Yamamura,2017,11,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-200244,The reference ideal TOPSIS method for linguistic q-rung orthopair fuzzy decision making based on linguistic scale function,Donghai Liu and Yuanyuan Liu and Lizhen Wang,2020,11,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-16798,An improved butterfly optimization algorithm with chaos,Sankalap Arora and Satvir Singh,2017,89,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-201675,Research on the tension control method of lithium battery electrode mill based on GA optimized Fuzzy PID,Yanjun Xiao and Anqi Yu and Hao Qi and Yunfeng Jiang and Wei Zhou and Nan Gao and Weiling Liu,2021,5,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-151809,A risk assessment approach for failure mode and effects analysis based on intuitionistic fuzzy sets and evidence theory,Jian Guo,2016,38,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-181972,Hesitant fuzzy N-soft sets: A new model with applications in decision-making,Muhammad Akram and Arooj Adeel and José Carlos R. Alcantud,2019,53,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-151973,Interval valued neutrosophic sets and multi-attribute decision-making based on generalized weighted aggregation operator,Zhao Aiwu and Du Jianguo and Guan Hongjun,2015,52,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-201066,Collaborative task scheduling with new task arrival in cloud manufacturing using improved multi-population biogeography-based optimization,Ziwei Dai and Zhiyong Zhang and Mingzhou Chen,2021,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-182667,Interval-valued Pythagorean Fuzzy EDAS method: An Application to Car Selection Problem,Ozgur Yanmaz and Yakup Turgut and Emine Nisa Can and Cengiz Kahraman,2020,29,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-181941,Spherical fuzzy sets and its representation of spherical fuzzy t-norms and t-conorms,Shahzaib Ashraf and Saleem Abdullah and Muhammad Aslam and Muhammad Qiyas and Marwan A. Kutbi,2019,83,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-171077,"On (O, N)-coimplications derived from overlap functions and fuzzy negations",Libo Ti and Hongjun Zhou,2018,18,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-190870,Crime rate detection using social media of different crime locations and Twitter part-of-speech tagger with Brown clustering,Thanh Vo and Rohit Sharma and Raghvendra Kumar and Le Hoang Son and Binh Thai Pham and Dieu Tien Bui and Ishaani Priyadarshini and Manash Sarkar and Tuong Le,2020,39,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179451,Intuitionistic fuzzy control of twin rotor multiple input multiple output systems,Oscar Castillo and Fatih Kutlu and Özkan Atan,2020,18,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-210741,Research on fault diagnosis method of rapier loom based on the fusion of expert system and fault tree,Yanjun Xiao and Furong Han and Yvheng Ding and Weiling Liu,2021,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-18607,Some q-rung orthopair fuzzy Muirhead means with their application to multi-attribute group decision making,Jun Wang and Runtong Zhang and Xiaomin Zhu and Zhen Zhou and Xiaopu Shang and Weizi Li,2019,57,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-152372,Multi-objective optimal power management and sizing of a reliable wind/PV microgrid with hydrogen energy storage using MOPSO,Hamid Reza Baghaee and Mojtaba Mirsalim and Gevork B. Gharehpetian,2017,97,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179460,A multi-criteria evaluation model based on hesitant fuzzy sets for blockchain technology in supply chain management,Murat Çolak and İhsan Kaya and Betül Özkan and Ayşenur Budak and Ali Karaşan,2020,33,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-220747,A plant disease image using convolutional recurrent neural network procedure intended for big data plant classification,S. Gopinath and K. Sakthivel and S. Lalitha,2022,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179643,Sincerity is a dangerous thing: On how appropriability regimes shape innovation strategies,Juan Carlos Salazar-Elena and Asunción López and José Guimón de Ros and Christian A. Cancino,2020,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-172121,Best concept selection in design process: An application of generalized intuitionistic fuzzy soft sets,Khizar Hayat and Muhammad Irfan Ali and José Carlos R. Alcantud and Bing-Yuan Cao and Kalim U. Tariq,2018,32,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-151648,Adjustable soft discernibility matrix based on picture fuzzy soft sets and its applications in decision making,Yong Yang and Chencheng Liang and Shiwei Ji and Tingting Liu,2015,45,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179923,Uncertainty prediction method for traffic flow based on K-nearest neighbor algorithm,Lingmin Yang,2020,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-18017,Multi-criteria decision-making methods under soft rough fuzzy knowledge,Muhammad Akram and Fariha Zafar,2018,11,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-130916,A multicriteria decision-making method using aggregation operators for simplified neutrosophic sets,Jun Ye,2014,402,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-201472,Incremental approaches to update multigranulation approximations for dynamic information systems,Chengxiang Hu and Li Zhang and Shixi Liu,2021,4,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179207,Emotional tendency of online legal course review texts based on SVM algorithm and network data acquisition,Xiaoyi Yuan,2019,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-210459,A new meta-heuristic optimization algorithm based on a paradigm from physics: string theory,Luis Rodriguez and Oscar Castillo and Mario Garcia and Jose Soria,2021,5,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-18244,Fuzzy N-soft sets: A novel model with applications,Muhammad Akram and Arooj Adeel and José Carlos R. Alcantud,2018,79,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-171443,A novel decision-making approach based on hypergraphs in intuitionistic fuzzy environment,Muhammad Akram and Musavarah Sarwar and Rajab Ali Borzooei,2018,11,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189036,Application of deep learning and cloud data platform in college teaching quality evaluation,Peng Fan,2020,16,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179473,Analysis of companies’ digital maturity by hesitant fuzzy linguistic MCDM methods,Gülçin Büyüközkan and Merve Güler,2020,23,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189884,Hybrid online model based multi seasonal decompose for short-term electricity load forecasting using ARIMA and online RNN,Nguyen Quang Dat and Nguyen Thi Ngoc Anh and Nguyen Nhat Anh and Vijender Kumar Solanki,2021,5,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179556,An optimized on-ramp metering method for urban expressway based on reinforcement learning,Gan Chai and Jinde Cao and Shaosheng Xu,2020,5,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-191794,"Inventory model for a fresh product when demand depends on freshness, price, inventory level and expiration date under markdown policy",Nurzahara Atika Kamaruzaman and Mohd Omar,2020,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-2012-0495,A fuzzy matching approach for design pattern mining,Yuxin Wang and He Guo and Hongbo Liu and Ajith Abraham,2012,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-181524,A comparative study on fuzzy damping controller for DFIG wind farms to improve power system oscillations,Alireza Solat and Ali Mohammad Ranjbar and Babak Mozafari,2019,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-17019,Indirect fuzzy sliding mode control with varying boundary layer via time-variant sliding function,Majid Yarahmadi and Somayeh Chegini,2017,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-120758,Relaxed stability issues for T-S fuzzy system: Based on a fuzzy quadratic Lyapunov function,Yau-Tarng Juang and Chung-Lin Yan and Chih-Peng Huang,2014,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-190016,Fuzzy soft hyperalgebras,T. Nozari and R. Ameri,2019,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-189427,Iterative learning control algorithm for optimal path industrial manipulator,Zhengjie Lu,2021,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-181218,Classification of some elements in pseudo BL-algebras,Roohallah Daneshpayeh and Arsham Borumand Saeid and Saeed Mirvakili and Akbar Rezaei,2018,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-182881,Detection and prevention of spoofing attacks in mobile adhoc networks using hybrid optimization algorithm,P. Visalakshi and S. Prabakaran,2020,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-16115,Neuro-fuzzy models for prediction of breach formation time of embankment dams,Abdusselam Altunkaynak and Hasan G. Elmazoghi,2016,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-172286,Spectrum of prime L-fuzzy ideals of an ordered semigroup,Huanrong Wu and Xiangnan Zhou and Qingguo Li and Huarong Zhang,2019,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-190308,Application of nature-inspired algorithms (NIA) for optimization of video compression,Hussain Ahmed Choudhury and Nidul Sinha and Monjul Saikia,2020,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169612,Composite control of RBF neural network and PD for nonlinear dynamic plants using U-model,Xu Fengxia and Zhang Xuejie and Song Xiaohui and Wang Shanshan,2018,2,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179330,Experience based decisional DNA to support smart product design,Muhammad Bilal Ahmed and Cesar Sanin and Syed Imran Shafiq and Edward Szczerbicki,2019,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-171464,A hybrid ranking approach based on fuzzy analytical hierarchy process and data envelopment analysis: Road maintenance and transport organization of Iran,Farhad Salehian and Jafar Razmi and Fariborz Jolai,2018,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-190325,Fixed point results for fuzzy mappings on an intersection of an open ball and a sequence,Abdullah Shoaib and Aqeel Shahzad,2019,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179027,Generating image captions through multimodal embedding,Sandeep Kumar Dash and Saurav Saha and Partha Pakray and Alexander Gelbukh,2019,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-181369,"Existence, uniqueness and Eq-Ulam type stability of fuzzy fractional differential equations with parameters1",Yupin Wang and Shurong Sun,2019,3,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-17267,An inequality approach for evaluating decision making units with a fuzzy output1,Xiao-Li Meng and Fu-Gui Shi and Jen-Chih Yao,2018,13,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-152176,A fuzzy-based methodology for accurate classification and prediction in large datasets,Muhammad Usman and M. Usman and Sohail Asghar,2016,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169758,A method for extracting gray level image feature based on fuzzy clustering algorithm,Gaiyun Zhou and Li Ma and Zhanguo Li and Guoping Zhang and C. Kim,2018,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-210544,Deep spatio-temporal emotion analysis of geo-tagged tweets for predicting location based communal emotion during COVID-19 Lock-down,M. Amsaprabhaa and Y. Nancy Jane and H. Khanna Nehemiah,2021,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-219093,Simulation of optimal selection algorithm for wireless sensor cluster head node Bayesian statistical network,Ying Xu,2021,1,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179260,Model for evaluating the service quality of elderly institutions with hesitant fuzzy linguistic information,Meirong Wu,2019,0,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-179032,A convolutional neural network approach for gender and language variety identification,Helena Gómez-Adorno and Roddy Fuentes-Alba and Ilia Markov and Grigori Sidorov and Alexander Gelbukh,2019,7,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-161836,The pth moment exponential stability of uncertain differential equation,Xiumei Chen and Yufu Ning,2017,5,Journal of Intelligent &amp; Fuzzy Systems
10.3233/ifs-151614,Correlated gain ratio based fuzzy weighted association rule mining classifier for diagnosis health care data,NS Nithya and K Duraiswamy,2015,6,Journal of Intelligent &amp; Fuzzy Systems
10.3233/jifs-169409,Measuring film thickness with Dual-laser imaging method,Guolu Ma and Lixian Liu and Guiyang Yang and Chen Wang and Bin Zhao,2018,1,Journal of Intelligent &amp; Fuzzy Systems
